File, V_Neg, V_Neut, V_Pos, A_Neut, A_Pos, Laning, Shopping, Returning, Roaming, Fighting, Pushing, Defending, Dead, Misc, Interest
169_06_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
225_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
117_07_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
187_03_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
139_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
205_03_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
207_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
130_09_02.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
238_04_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
229_07_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
36_08_03.mp4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
75_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
139_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
146_07_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
76_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
234_02_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
236_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
95_01_03.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
164_01_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
182_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
178_05_02.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3
27_01_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
139_05_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
150_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
5_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
60_08_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
82_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
216_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
220_010_03.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
203_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
83_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
226_07_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
213_03_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
170_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
143_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
175_01_02.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5
50_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
200_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
179_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
138_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
25_09_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
106_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
18_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
64_06_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
37_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
18_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
14_02_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
95_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
86_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
179_05_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
9_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
119_07_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
74_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
146_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
76_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
156_09_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
204_05_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
223_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
188_03_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
168_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
143_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
227_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
178_05_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
69_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
192_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
118_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
35_09_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
186_09_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
88_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
135_03_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
231_05_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
49_07_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1_09_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
135_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
230_05_02.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
161_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
12_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
175_01_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
129_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
181_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
62_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
137_09_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
72_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
82_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
210_04_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
218_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
75_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
162_06_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
69_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
160_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
59_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
134_05_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
71_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
225_01_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
153_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
147_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
214_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
72_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
186_010_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
178_02_02.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
82_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
181_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
206_03_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
71_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
146_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
196_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
126_05_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
185_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
198_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
234_05_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
198_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
124_09_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
94_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
12_08_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
126_010_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
38_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
35_03_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
37_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
29_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
153_010_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
60_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
185_01_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
147_02_02.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
201_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
224_09_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
66_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
79_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
196_04_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
212_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
162_08_01.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3
81_09_02.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
215_01_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
102_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
228_09_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
136_05_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
36_03_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
96_010_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
167_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
38_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
159_07_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
19_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
179_02_02.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
61_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
17_09_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
223_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
191_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
160_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
11_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
195_01_03.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
218_09_03.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
70_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
68_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
27_07_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
62_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
172_01_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
62_09_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
109_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
193_08_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
39_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
110_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
109_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
239_05_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4
226_05_01.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
54_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
102_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
59_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
28_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
133_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
172_04_01.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2
190_08_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
58_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
83_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
234_01_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
127_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
155_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
201_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
87_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
91_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
229_03_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
29_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
5_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
102_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
0_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
88_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
159_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
86_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
80_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
148_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
201_07_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
228_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
226_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
68_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
9_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
144_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
98_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
129_08_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
34_06_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
97_06_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
152_09_02.mp4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2
181_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
79_06_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
105_09_02.mp4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
109_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
216_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
90_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
210_01_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
158_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
235_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
96_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
126_08_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
130_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
213_04_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
22_09_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
220_05_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
30_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
31_08_03.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2
60_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
203_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
63_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
70_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
72_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
134_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
208_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
0_08_03.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
219_09_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
170_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
22_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
42_02_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
78_02_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
42_08_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
161_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
219_010_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
207_01_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
67_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
21_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
196_04_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
204_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
153_01_03.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2
60_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
231_05_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
68_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
141_01_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2
15_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
216_07_02.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
44_08_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
106_06_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
137_04_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
44_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
98_010_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
126_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
237_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
166_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
151_07_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
203_05_03.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
182_01_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
0_01_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
120_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
111_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
198_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
206_03_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
209_010_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
125_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
160_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
227_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
58_08_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
148_02_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
143_010_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
168_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
23_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
30_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
44_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
69_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
8_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
124_09_03.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
118_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
13_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
63_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
40_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
19_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
190_04_02.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
141_02_03.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
99_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
92_06_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
220_01_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
15_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
233_09_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
148_06_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
11_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
83_03_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
84_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
197_09_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
163_08_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
32_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
126_02_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
107_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
40_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
146_07_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
110_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
81_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
135_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
45_08_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
82_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
219_01_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
231_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
91_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
36_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
171_02_03.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
54_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
134_02_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
28_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
63_06_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
8_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
51_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
83_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
199_04_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
14_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
134_06_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
165_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
9_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
170_01_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
76_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
155_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
16_05_03.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
228_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
108_08_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
177_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
22_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
133_01_02.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
72_09_03.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
107_01_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
23_09_01.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3
47_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
54_07_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
86_08_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
131_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
138_04_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
237_09_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
83_04_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
133_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
158_010_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
